ID_REF,VALUE,Ratio,Flagged?,INV_VALUE
YCR067C,-0.00952,1.02217,FALSE,0.00952
YLR026C,-0.07091,1.17736,FALSE,0.07091
YBL066C,-0.11797,1.31209,FALSE,0.11797
YGL100W,-0.03085,1.07362,FALSE,0.03085
YDR363W-A,-0.04259,1.10303,FALSE,0.04259
YLR430W,0.07343,0.84444,FALSE,-0.07343
YMR059W,-0.01303,1.03045,FALSE,0.01303
YLR105C,-0.04952,1.12077,FALSE,0.04952
YAR008W,0.04459,0.90243,FALSE,-0.04459
YPL083C,0.05108,0.88904,FALSE,-0.05108
YAL067C,-0.34378,2.20688,FALSE,0.34378
YOR184W,-0.00647,1.01501,FALSE,0.00647
YGR208W,0.0538,0.88348,FALSE,-0.0538
YER081W,-0.23281,1.70929,FALSE,0.23281
YIL074C,-0.19315,1.56009,FALSE,0.19315
YDR023W,0.07749,0.83659,FALSE,-0.07749
YHR119W,0.21752,0.60601,FALSE,-0.21752
YJL168C,0.00861,0.98038,FALSE,-0.00861
YKR029C,0.11356,0.76992,FALSE,-0.11356
YJL105W,0.01303,0.97044,FALSE,-0.01303
YHR207C,0.0162,0.9634,FALSE,-0.0162
YPL165C,-0.15097,1.4157,FALSE,0.15097
YDL168W,0.0493,0.89268,FALSE,-0.0493
YNL049C,0.04777,0.89583,FALSE,-0.04777
YHR098C,-0.03246,1.07761,FALSE,0.03246
YJR095W,-0.10854,1.28394,FALSE,0.10854
YLR321C,0.17785,0.66397,FALSE,-0.17785
YLL003W,0.08358,0.82493,FALSE,-0.08358
YOR139C,0.03125,0.93057,FALSE,-0.03125
YOR140W,0.12006,0.75847,FALSE,-0.12006
YLR403W,0.00232,0.99468,FALSE,-0.00232
YKL006C-A,-0.01899,1.04471,FALSE,0.01899
YBL102W,-0.07199,1.18029,FALSE,0.07199
YIL099W,0.01756,0.96036,FALSE,-0.01756
YLR336C,0.11825,0.76164,FALSE,-0.11825
YPR198W,-0.16846,1.47386,FALSE,0.16846
YCL010C,0.0993,0.79562,FALSE,-0.0993
YGL066W,-0.02315,1.05475,FALSE,0.02315
YJR134C,-0.0615,1.15213,FALSE,0.0615
YIR001C,-0.05469,1.13421,FALSE,0.05469
YMR190C,0.04113,0.90963,FALSE,-0.04113
YOR057W,-0.1157,1.30527,FALSE,0.1157
YOR007C,-0.02704,1.06424,FALSE,0.02704
YPR161C,-0.01754,1.04121,FALSE,0.01754
YER096W,-0.15701,1.43552,FALSE,0.15701
YPL180W,-0.23387,1.71343,TRUE,0.23387
YBL031W,0.21544,0.60891,FALSE,-0.21544
YGL228W,0.00022,0.99949,FALSE,-0.00022
YKL130C,0.12255,0.75413,FALSE,-0.12255
YBR130C,-0.02451,1.05805,FALSE,0.02451
YOR035C,-0.07862,1.19845,FALSE,0.07862
YDR393W,0.01299,0.97053,FALSE,-0.01299
YBR258C,-0.06517,1.16191,FALSE,0.06517
YBR263W,-0.00633,1.01469,FALSE,0.00633
YLR058C,-0.03406,1.08158,FALSE,0.03406
YER118C,0.06456,0.86186,FALSE,-0.06456
YBL058W,0.02013,0.95471,FALSE,-0.02013
YDL212W,0.05586,0.8793,FALSE,-0.05586
YOL110W,-0.03977,1.09591,FALSE,0.03977
YDL225W,0.12138,0.75618,FALSE,-0.12138
YHL006C,-0.0291,1.06931,FALSE,0.0291
YGR112W,-0.05999,1.14812,FALSE,0.05999
YLR079W,0.35142,0.44522,FALSE,-0.35142
YBR103W,0.09144,0.81013,FALSE,-0.09144
YLR197W,0.12518,0.74958,FALSE,-0.12518
YIL123W,0.20139,0.62895,FALSE,-0.20139
YOL004W,-0.04116,1.09942,FALSE,0.04116
YNL236W,-0.0188,1.04424,FALSE,0.0188
YDR422C,-0.00965,1.02248,FALSE,0.00965
YMR175W,0.29269,0.5097,TRUE,-0.29269
YGL208W,-0.0594,1.14656,FALSE,0.0594
YNL257C,-0.0559,1.13735,FALSE,0.0559
YJL089W,-0.28428,1.92434,FALSE,0.28428
YKR101W,-0.04622,1.11229,FALSE,0.04622
YDL042C,0.11398,0.76916,FALSE,-0.11398
YLR442C,0.00556,0.98729,FALSE,-0.00556
YDR227W,0.11165,0.77331,FALSE,-0.11165
YNL007C,0.00389,0.99109,FALSE,-0.00389
YKR072C,0.01884,0.95755,FALSE,-0.01884
YEL065W,0.29663,0.50509,FALSE,-0.29663
YDL047W,0.14423,0.71742,FALSE,-0.14423
YNL032W,-0.04448,1.10785,FALSE,0.04448
YDR409W,0.08163,0.82864,FALSE,-0.08163
YLR398C,0.09407,0.80525,FALSE,-0.09407
YPR189W,0.06949,0.85215,FALSE,-0.06949
YGR195W,0.04721,0.89699,FALSE,-0.04721
YOR076C,-0.04085,1.09862,FALSE,0.04085
YGL213C,0.09343,0.80643,FALSE,-0.09343
YOL113W,0.21183,0.61401,FALSE,-0.21183
YGR143W,-0.16378,1.45809,FALSE,0.16378
YHR206W,0.02255,0.94939,FALSE,-0.02255
YNL167C,0.06503,0.86094,FALSE,-0.06503
YDR328C,-0.09566,1.24641,FALSE,0.09566
YPL026C,0.15529,0.69938,FALSE,-0.15529
YBL061C,-0.01058,1.02466,FALSE,0.01058
YMR216C,0.08867,0.81532,FALSE,-0.08867
YBL007C,-0.13566,1.36665,FALSE,0.13566
YNL243W,-0.11836,1.31328,FALSE,0.11836
YDL052C,0.13792,0.72791,FALSE,-0.13792
YKL108W,-0.03127,1.07465,FALSE,0.03127
YGL113W,0.06,0.87097,FALSE,-0.06
YDR515W,-0.06131,1.15162,FALSE,0.06131
YOR008C,0.0979,0.79818,FALSE,-0.0979
YGR271W,0.00376,0.99138,FALSE,-0.00376
YBR156C,-0.09957,1.25767,FALSE,0.09957
YOR195W,0.24357,0.57073,FALSE,-0.24357
YIL147C,-0.18683,1.53757,FALSE,0.18683
YLR139C,0.03316,0.92649,FALSE,-0.03316
YHR030C,-0.2729,1.87454,FALSE,0.2729
YDR088C,-0.14978,1.41181,FALSE,0.14978
YBR228W,-0.01034,1.0241,FALSE,0.01034
YLR135W,-0.05499,1.135,FALSE,0.05499
YER116C,-0.04332,1.1049,FALSE,0.04332
YDR189W,-0.00799,1.01858,FALSE,0.00799
YOR307C,0.05341,0.88427,FALSE,-0.05341
YNL196C,-0.03407,1.0816,TRUE,0.03407
YPL027W,-0.04805,1.11699,FALSE,0.04805
YML066C,0.08051,0.83079,TRUE,-0.08051
YER029C,0.14825,0.7108,FALSE,-0.14825
YFL008W,0.18545,0.65246,FALSE,-0.18545
YFR031C,0.14561,0.71513,FALSE,-0.14561
YJL074C,0.28464,0.51923,FALSE,-0.28464
YLR086W,0.11008,0.7761,FALSE,-0.11008
YGR074W,0.02163,0.95141,FALSE,-0.02163
YLR275W,-0.10345,1.26898,FALSE,0.10345
YLR147C,-0.10816,1.28282,FALSE,0.10816
YOR159C,0.04093,0.91006,FALSE,-0.04093
YOL122C,0.13588,0.73135,FALSE,-0.13588
YHR050W,0.08777,0.81702,FALSE,-0.08777
YLR034C,-0.11204,1.29433,FALSE,0.11204
YGR229C,0.18471,0.65357,FALSE,-0.18471
YPR054W,0.21616,0.60791,FALSE,-0.21616
YML058W,0.03668,0.91901,FALSE,-0.03668
YNR015W,0.03283,0.92719,FALSE,-0.03283
YBR182C,-0.10856,1.28398,FALSE,0.10856
YMR165C,0.02595,0.94199,FALSE,-0.02595
YOR149C,-0.01786,1.04198,FALSE,0.01786
YDR510W,-0.0162,1.03801,FALSE,0.0162
YFL017W-A,0.04583,0.89986,FALSE,-0.04583
YPR182W,-0.03302,1.07901,FALSE,0.03302
YKL079W,0.02828,0.93695,FALSE,-0.02828
YBR172C,0.05795,0.87508,FALSE,-0.05795
YDR525W-A,-0.12348,1.32887,FALSE,0.12348
YJL151C,-0.04686,1.11393,FALSE,0.04686
YDL123W,-0.08733,1.22272,FALSE,0.08733
YAL030W,-0.07631,1.19208,FALSE,0.07631
YOR327C,0.06418,0.86262,FALSE,-0.06418
YDR477W,-0.17245,1.48748,FALSE,0.17245
YDR073W,0.06093,0.8691,FALSE,-0.06093
YNR023W,0.00219,0.99496,FALSE,-0.00219
YOR290C,-0.2699,1.86168,TRUE,0.2699
YDL194W,-0.0691,1.17248,FALSE,0.0691
YGL115W,0.08732,0.81786,FALSE,-0.08732
YBR289W,0.05456,0.88193,FALSE,-0.05456
YHL025W,0.00448,0.98974,FALSE,-0.00448
YLR025W,-0.11123,1.29192,FALSE,0.11123
YPL002C,-0.13364,1.36031,FALSE,0.13364
YGR197C,-0.03624,1.08702,FALSE,0.03624
YIL016W,0.49463,0.32016,FALSE,-0.49463
YDR478W,0.07166,0.84789,FALSE,-0.07166
YMR095C,-0.01243,1.02904,FALSE,0.01243
YNL334C,0.15759,0.69569,FALSE,-0.15759
YFL060C,0.12044,0.75781,FALSE,-0.12044
YIL061C,-0.01737,1.04082,FALSE,0.01737
YDR011W,-0.05061,1.12358,FALSE,0.05061
YOR235W,0.05411,0.88286,TRUE,-0.05411
YPL144W,0.1478,0.71154,FALSE,-0.1478
YCR033W,0.1919,0.64283,FALSE,-0.1919
YPR101W,0.1627,0.68754,FALSE,-0.1627
YKL173W,-0.00746,1.01733,FALSE,0.00746
YEL026W,0.03791,0.91642,FALSE,-0.03791
YDL098C,0.08601,0.82034,FALSE,-0.08601
YDR240C,-0.05373,1.1317,FALSE,0.05373
YOR308C,0.08172,0.82847,FALSE,-0.08172
YGR013W,-0.10743,1.28064,FALSE,0.10743
YJL036W,-0.10713,1.27976,FALSE,0.10713
YMR096W,-0.34271,2.20145,FALSE,0.34271
YNL333W,-0.01392,1.03258,FALSE,0.01392
YFL059W,-0.00405,1.00938,FALSE,0.00405
YJR104C,0.00574,0.98687,FALSE,-0.00574
YHR008C,-0.17956,1.51202,FALSE,0.17956
YLL011W,0.10218,0.79035,FALSE,-0.10218
YGL127C,-0.03545,1.08506,FALSE,0.03545
YDR006C,0.15365,0.70202,FALSE,-0.15365
YMR016C,0.20457,0.62436,FALSE,-0.20457
YNR034W,0.0554,0.88024,FALSE,-0.0554
YCR073W-A,-0.10702,1.27943,FALSE,0.10702
YHR163W,0.06544,0.86013,FALSE,-0.06544
YGR248W,-0.15363,1.42438,FALSE,0.15363
YEL059C-A,0.03873,0.91467,FALSE,-0.03873
YJR159W,0.03397,0.92476,FALSE,-0.03397
YMR066W,0.06936,0.85239,FALSE,-0.06936
YLL021W,0.31885,0.4799,FALSE,-0.31885
YCL054W,0.3161,0.48295,FALSE,-0.3161
YFL002C,-0.00779,1.0181,FALSE,0.00779
YJR010C-A,0.0573,0.8764,TRUE,-0.0573
YGL093W,0.05657,0.87786,FALSE,-0.05657
YDR201W,0.11762,0.76275,FALSE,-0.11762
YML055W,-0.00949,1.0221,FALSE,0.00949
YMR117C,0.10139,0.79179,FALSE,-0.10139
YER018C,-0.20112,1.589,FALSE,0.20112
YLR066W,-0.1169,1.30887,FALSE,0.1169
YKR037C,0.10059,0.79325,FALSE,-0.10059
YKL042W,0.09343,0.80643,FALSE,-0.09343
YAL047C,0.06006,0.87085,FALSE,-0.06006
YHR172W,0.34011,0.45697,FALSE,-0.34011
YNL126W,0.1564,0.69759,FALSE,-0.1564
YKL184W,-0.07276,1.18238,FALSE,0.07276
YOL052C,0.1292,0.74267,FALSE,-0.1292
YPR069C,0.11737,0.76319,FALSE,-0.11737
YLR146C,-0.02979,1.07101,FALSE,0.02979
YEL031W,0.11225,0.77224,FALSE,-0.11225
YGR236C,0.35845,0.43808,TRUE,-0.35845
YLR313C,0.02556,0.94285,FALSE,-0.02556
YER150W,-0.35718,2.27604,FALSE,0.35718
YHR136C,0.28285,0.52137,FALSE,-0.28285
YNL012W,-0.07773,1.19599,FALSE,0.07773
YHL022C,-0.35431,2.26106,FALSE,0.35431
YHR152W,-0.31126,2.04767,FALSE,0.31126
YHR014W,-0.18743,1.53967,FALSE,0.18743
YKR031C,0.13811,0.7276,FALSE,-0.13811
YHR153C,0.13272,0.73668,FALSE,-0.13272
YPL130W,0.05528,0.88047,FALSE,-0.05528
YMR017W,2,0.01,FALSE,-2
YOL091W,0.00663,0.98485,FALSE,-0.00663
YIL073C,0.33275,0.46479,FALSE,-0.33275
YPR007C,-0.07894,1.19932,FALSE,0.07894
YAL009W,0.04815,0.89505,FALSE,-0.04815
YDR104C,-0.13415,1.36191,TRUE,0.13415
YER046W,0.01725,0.96105,FALSE,-0.01725
YGL170C,-0.00743,1.01725,TRUE,0.00743
YLL005C,0.01341,0.96959,FALSE,-0.01341
YLR341W,0.26427,0.54417,FALSE,-0.26427
YPL138C,-0.13901,1.37723,FALSE,0.13901
YOR148C,-0.094,1.24164,FALSE,0.094
YBR152W,-0.17675,1.50227,FALSE,0.17675
YDR464W,0.14951,0.70875,FALSE,-0.14951
YOR190W,0.0127,0.97117,FALSE,-0.0127
YDR218C,0.02084,0.95316,FALSE,-0.02084
YGR059W,-0.03854,1.09281,FALSE,0.03854
YER115C,0.13847,0.727,FALSE,-0.13847
YDR523C,-0.02948,1.07024,FALSE,0.02948
YHR139C,-0.24957,1.77651,FALSE,0.24957
YNL204C,0.22778,0.59186,FALSE,-0.22778
YNL202W,0.19829,0.63345,FALSE,-0.19829
YDR522C,-0.07312,1.18337,TRUE,0.07312
YOR313C,0.06726,0.85652,FALSE,-0.06726
YJL127C,0.02261,0.94927,FALSE,-0.02261
YPL175W,TRUE,,,
YER148W,0.0307,0.93176,FALSE,-0.0307
YGL207W,0.15057,0.70701,FALSE,-0.15057
YER161C,0.02972,0.93385,FALSE,-0.02972
YOL148C,0.13667,0.73001,FALSE,-0.13667
YMR179W,0.29379,0.50841,FALSE,-0.29379
YKL020C,-0.05453,1.13378,FALSE,0.05453
YDR392W,0.0674,0.85625,FALSE,-0.0674
YGR063C,0.04583,0.89986,FALSE,-0.04583
YML010W,0.20119,0.62923,FALSE,-0.20119
YGR116W,0.01357,0.96924,FALSE,-0.01357
YBR081C,0.04148,0.90891,FALSE,-0.04148
YLR055C,0.11773,0.76255,FALSE,-0.11773
YIR012W,0.0999,0.7945,FALSE,-0.0999
YHR041C,0.08856,0.81553,FALSE,-0.08856
YER022W,0.01569,0.96452,FALSE,-0.01569
YGR104C,0.02479,0.94452,FALSE,-0.02479
YBR253W,0.04366,0.90435,TRUE,-0.04366
YDR308C,0.09589,0.80188,TRUE,-0.09589
YCR081W,0.00424,0.99028,FALSE,-0.00424
YML034W,-0.09107,1.23332,FALSE,0.09107
YCR018C,-0.05221,1.12775,FALSE,0.05221
YEL025C,0.01198,0.97279,FALSE,-0.01198
YOR247W,0.54361,0.28601,FALSE,-0.54361
YLR082C,0.16709,0.68064,FALSE,-0.16709
YKR091W,-0.02089,1.04928,TRUE,0.02089
YGL097W,0.20465,0.62424,FALSE,-0.20465
YLR119W,-0.04919,1.11992,FALSE,0.04919
YPR032W,0.05313,0.88484,FALSE,-0.05313
YBL106C,-0.0094,1.02187,FALSE,0.0094
YCL037C,0.50539,0.31233,FALSE,-0.50539
YNL189W,0.02014,0.95469,FALSE,-0.02014
YDR292C,0.0127,0.97119,FALSE,-0.0127
YKL154W,0.11533,0.76677,FALSE,-0.11533
YDL092W,0.09253,0.80811,FALSE,-0.09253
YKL122C,0.1872,0.64983,FALSE,-0.1872
YKR092C,0.21162,0.6143,FALSE,-0.21162
YPR088C,0.08346,0.82516,FALSE,-0.08346
YPL243W,0.10403,0.78699,FALSE,-0.10403
YPL210C,0.11926,0.75987,FALSE,-0.11926
YMR101C,-0.21457,1.63897,FALSE,0.21457
YNL138W,-0.12164,1.32325,FALSE,0.12164
YKL218C,-0.4637,2.90871,FALSE,0.4637
YAL005C,-0.02115,1.04989,FALSE,0.02115
YLL024C,-0.08013,1.20261,FALSE,0.08013
YBL075C,-0.04939,1.12045,FALSE,0.04939
YER103W,-0.23907,1.73407,FALSE,0.23907
YDL229W,0.06398,0.86301,FALSE,-0.06398
YNL209W,0.19883,0.63267,FALSE,-0.19883
YJR045C,-0.06167,1.15258,FALSE,0.06167
YDR293C,-0.13982,1.3798,FALSE,0.13982
YPL106C,0.08666,0.8191,FALSE,-0.08666
YBR169C,-0.30434,2.0153,FALSE,0.30434
YHR066W,0.21957,0.60315,FALSE,-0.21957
YDR312W,0.19466,0.63877,FALSE,-0.19466
YBR283C,-0.01611,1.03779,FALSE,0.01611
YKL124W,0.06392,0.86315,FALSE,-0.06392
YLR006C,-0.06517,1.1619,FALSE,0.06517
YNR031C,0.08334,0.82539,FALSE,-0.08334
YCR073C,0.08312,0.8258,FALSE,-0.08312
YLR005W,0.10948,0.77717,FALSE,-0.10948
YIL143C,0.15521,0.69951,FALSE,-0.15521
YIL030C,0.00619,0.98585,FALSE,-0.00619
YDR443C,-0.19076,1.55152,FALSE,0.19076
YPL042C,0.00948,0.97841,FALSE,-0.00948
YNL025C,-0.09278,1.23817,FALSE,0.09278
YPL232W,-0.06141,1.15188,FALSE,0.06141
YMR183C,0.08974,0.81331,FALSE,-0.08974
YHR184W,-0.00843,1.01959,FALSE,0.00843
YLR250W,-0.27605,1.88822,FALSE,0.27605
YOR242C,2,0.01,TRUE,-2
YLR369W,0.0771,0.83733,FALSE,-0.0771
YDR086C,0.13961,0.72509,FALSE,-0.13961
YLR452C,-0.769,5.87496,FALSE,0.769
YPL092W,-0.323,2.10378,FALSE,0.323
YNL222W,-0.14225,1.38756,TRUE,0.14225
YDR160W,0.05313,0.88484,FALSE,-0.05313
YJL156C,0.023,0.94841,FALSE,-0.023
YHR064C,0.04739,0.89662,FALSE,-0.04739
YNL309W,0.18108,0.65905,FALSE,-0.18108
YMR053C,-0.18173,1.51959,FALSE,0.18173
YDR169C,-0.01242,1.02901,FALSE,0.01242
YMR019W,-0.04083,1.09856,FALSE,0.04083
YHR178W,-0.22465,1.67744,FALSE,0.22465
YKL072W,0.06434,0.8623,FALSE,-0.06434
YOR047C,0.1558,0.69855,FALSE,-0.1558
YLR362W,-0.02943,1.07011,FALSE,0.02943
YHR084W,-0.11106,1.2914,FALSE,0.11106
YOR219C,0.08905,0.81462,TRUE,-0.08905
YDR410C,-0.0404,1.09748,FALSE,0.0404
YJR086W,-0.08318,1.21109,FALSE,0.08318
YFL026W,-0.59794,3.96221,FALSE,0.59794
YHL007C,0.04343,0.90483,FALSE,-0.04343
YLR389C,-0.11144,1.29253,FALSE,0.11144
YJR117W,0.06259,0.86578,FALSE,-0.06259
YKL178C,0.10429,0.78652,FALSE,-0.10429
YOR212W,0.00243,0.99441,FALSE,-0.00243
YDR103W,-0.03184,1.07608,FALSE,0.03184
YCL032W,-0.07993,1.20208,FALSE,0.07993
YKL209C,-0.24123,1.74274,FALSE,0.24123
YDL159W,0.09346,0.80638,FALSE,-0.09346
YDL130W-A,-0.59309,3.91827,FALSE,0.59309
YGR008C,-0.29934,1.99221,FALSE,0.29934
YIL126W,0.17123,0.67417,FALSE,-0.17123
YOR027W,-0.11784,1.31172,FALSE,0.11784
YDR536W,-0.0483,1.11763,FALSE,0.0483
YLR150W,0.04586,0.89979,FALSE,-0.04586
YDR082W,0.13557,0.73186,FALSE,-0.13557
YMR125W,-0.04409,1.10684,TRUE,0.04409
YDR463W,-0.02001,1.04715,FALSE,0.02001
YHR006W,-0.04385,1.10623,FALSE,0.04385
YCL008C,-0.02769,1.06583,FALSE,0.02769
YLR375W,0.16018,0.69155,FALSE,-0.16018
YDL048C,0.43789,0.36485,FALSE,-0.43789
YJR130C,-0.11808,1.31245,FALSE,0.11808
YGL184C,-0.49309,3.11239,FALSE,0.49309
YIR011C,-0.04793,1.11668,FALSE,0.04793
YGL022W,0.12957,0.74205,FALSE,-0.12957
YLR305C,0.04597,0.89956,FALSE,-0.04597
YBL034C,0.01789,0.95965,FALSE,-0.01789
YLR045C,0.31442,0.48482,FALSE,-0.31442
YMR054W,-0.06172,1.1527,FALSE,0.06172
YGL169W,0.05964,0.87168,FALSE,-0.05964
YPR086W,0.05768,0.87563,FALSE,-0.05768
YMR039C,0.02972,0.93385,FALSE,-0.02972
YDL084W,0.10045,0.7935,FALSE,-0.10045
YIL162W,0.00652,0.98509,FALSE,-0.00652
YNL244C,-0.04615,1.11212,FALSE,0.04615
YJR007W,-0.01207,1.02818,FALSE,0.01207
YPL237W,0.18474,0.65352,FALSE,-0.18474
YBR294W,-0.32013,2.08993,FALSE,0.32013
YLR092W,-0.28408,1.92345,FALSE,0.28408
YDR310C,0.09548,0.80264,FALSE,-0.09548
YNL066W,0.45193,0.35324,FALSE,-0.45193
YDR172W,0.12932,0.74248,FALSE,-0.12932
YBR143C,0.0472,0.89702,FALSE,-0.0472
YPL057C,0.16652,0.68153,FALSE,-0.16652
YDR297W,0.40265,0.39569,FALSE,-0.40265
YLR372W,0.27136,0.53536,FALSE,-0.27136
YML052W,0.62921,0.23485,FALSE,-0.62921
YGL162W,-0.06477,1.16084,FALSE,0.06477
YPR009W,0.01902,0.95715,FALSE,-0.01902
YPL029W,0.1201,0.7584,FALSE,-0.1201
YPL032C,0.12368,0.75218,FALSE,-0.12368
YPL163C,0.67374,0.21196,FALSE,-0.67374
YDR320C,-0.16063,1.44755,FALSE,0.16063
YAR003W,0.03307,0.92668,FALSE,-0.03307
YKL018W,-0.02475,1.05865,FALSE,0.02475
YBR175W,0.04901,0.89329,FALSE,-0.04901
YJL187C,0.645,0.22646,FALSE,-0.645
YAR042W,0.25673,0.5537,FALSE,-0.25673
YPL016W,0.01566,0.96459,FALSE,-0.01566
YJL176C,0.13588,0.73135,FALSE,-0.13588
YER111C,0.24143,0.57355,FALSE,-0.24143
YDR146C,0.30535,0.49505,FALSE,-0.30535
YLR182W,0.07238,0.84648,FALSE,-0.07238
YDR260C,-0.13421,1.36212,FALSE,0.13421
YMR149W,0.10448,0.78618,FALSE,-0.10448
YDR334W,0.18099,0.65919,FALSE,-0.18099
YDR395W,0.04968,0.89191,FALSE,-0.04968
YDR416W,-0.08544,1.21742,FALSE,0.08544
YGR129W,0.04911,0.89309,FALSE,-0.04911
YIL047C,0.1508,0.70665,FALSE,-0.1508
YJL004C,-0.11668,1.30823,FALSE,0.11668
YPR095C,-0.01179,1.02751,FALSE,0.01179
YGL243W,-0.07354,1.18451,FALSE,0.07354
YJL035C,0.0361,0.92023,FALSE,-0.0361
YLR316C,-0.11621,1.30681,FALSE,0.11621
YHL047C,0.12074,0.75729,FALSE,-0.12074
YGR274C,0.06093,0.86909,FALSE,-0.06093
YMR236W,-0.17512,1.49666,FALSE,0.17512
YML098W,-0.02068,1.04877,FALSE,0.02068
YDR167W,0.0254,0.94319,FALSE,-0.0254
YML015C,0.04951,0.89225,FALSE,-0.04951
YPL011C,0.11945,0.75954,FALSE,-0.11945
YGL112C,0.04055,0.91086,FALSE,-0.04055
YDR145W,0.05721,0.87657,FALSE,-0.05721
YML114C,-0.00875,1.02035,FALSE,0.00875
YMR227C,0.08998,0.81286,FALSE,-0.08998
YBR198C,0.04635,0.89877,FALSE,-0.04635
YJR046W,0.1237,0.75214,FALSE,-0.1237
YPR048W,-0.03412,1.08174,FALSE,0.03412
YLR354C,0.1069,0.78182,FALSE,-0.1069
YIL129C,0.04518,0.90119,FALSE,-0.04518
YMR028W,-0.01117,1.02604,FALSE,0.01117
YBR069C,0.34546,0.45138,FALSE,-0.34546
YOL020W,0.07345,0.8444,FALSE,-0.07345
YPL128C,0.10752,0.78069,FALSE,-0.10752
YBR150C,-0.65783,4.54806,FALSE,0.65783
YDR161W,0.01476,0.96659,FALSE,-0.01476
YDR350C,-0.2573,1.80843,FALSE,0.2573
YBR044C,-0.01783,1.04191,FALSE,0.01783
YDR212W,0.09665,0.80048,FALSE,-0.09665
YJL052W,-0.01603,1.03759,FALSE,0.01603
YJR009C,0.12896,0.74308,FALSE,-0.12896
YGR192C,0.05545,0.88013,FALSE,-0.05545
YBR223C,-0.25009,1.77865,FALSE,0.25009
YOR337W,0.00265,0.99391,FALSE,-0.00265
YBR083W,-0.46913,2.9453,FALSE,0.46913
YPR080W,0.07243,0.84639,FALSE,-0.07243
YBR118W,0.07184,0.84754,FALSE,-0.07184
YKL081W,0.05563,0.87976,FALSE,-0.05563
YBL088C,-0.0059,1.01369,FALSE,0.0059
YGR099W,0.08269,0.82664,FALSE,-0.08269
YML064C,-0.01646,1.03862,FALSE,0.01646
YLR010C,-0.1348,1.36397,FALSE,0.1348
YNL128W,0.00877,0.98,FALSE,-0.00877
YJR019C,-0.053,1.1298,FALSE,0.053
YKL028W,-0.11142,1.29247,FALSE,0.11142
YKR062W,0.09078,0.81138,FALSE,-0.09078
YDR311W,-0.10405,1.27073,FALSE,0.10405
YPL122C,-0.00686,1.01592,FALSE,0.00686
YDR460W,0.00459,0.98949,FALSE,-0.00459
YPR056W,0.04455,0.90252,FALSE,-0.04455
YBR123C,0.15238,0.70408,FALSE,-0.15238
YAL001C,-0.26664,1.84776,FALSE,0.26664
YGR047C,0.07987,0.83202,FALSE,-0.07987
YDR362C,0.00165,0.9962,FALSE,-0.00165
YOR110W,0.03799,0.91624,FALSE,-0.03799
YPL007C,0.04433,0.90295,FALSE,-0.04433
YGR186W,-0.01091,1.02545,FALSE,0.01091
YGR005C,-0.01683,1.03952,FALSE,0.01683
YGL223C,-0.24539,1.75951,FALSE,0.24539
YNL041C,-0.15113,1.41622,FALSE,0.15113
YDL185W,0.00522,0.98805,FALSE,-0.00522
YPL234C,0.02544,0.94312,FALSE,-0.02544
YLR178C,-0.37547,2.37394,FALSE,0.37547
YKL140W,-0.04336,1.105,FALSE,0.04336
YDR058C,-0.14983,1.41199,FALSE,0.14983
YJR156C,-0.02259,1.05339,FALSE,0.02259
YNL332W,0.2409,0.57424,TRUE,-0.2409
YDL244W,-0.11866,1.31421,FALSE,0.11866
YBR240C,0.14827,0.71078,FALSE,-0.14827
YOL055C,0.04089,0.91015,TRUE,-0.04089
YPL258C,-0.08509,1.21645,FALSE,0.08509
YPR121W,-0.03329,1.07966,FALSE,0.03329
YDL080C,0.05983,0.8713,FALSE,-0.05983
YGR144W,-0.10282,1.26714,FALSE,0.10282
YFL058W,-0.11797,1.31209,FALSE,0.11797
YPL214C,0.04723,0.89695,FALSE,-0.04723
YLR237W,-0.12655,1.33828,TRUE,0.12655
YOR143C,-0.01204,1.0281,FALSE,0.01204
YER063W,0.10571,0.78395,FALSE,-0.10571
YOL072W,-0.00371,1.00858,FALSE,0.00371
YHR167W,0.13914,0.72587,FALSE,-0.13914
YHR025W,0.06124,0.86847,FALSE,-0.06124
YCR053W,0.0114,0.97409,FALSE,-0.0114
YIL078W,0.00745,0.983,FALSE,-0.00745
YIL144W,0.0081,0.98152,FALSE,-0.0081
YKR059W,0.01258,0.97144,FALSE,-0.01258
YMR260C,0.04639,0.8987,FALSE,-0.04639
YJL138C,-0.07249,1.18167,FALSE,0.07249
YPR163C,0.18048,0.65996,FALSE,-0.18048
YMR146C,0.06448,0.86202,FALSE,-0.06448
YDR429C,0.10859,0.77877,FALSE,-0.10859
YGR162W,0.05405,0.88298,FALSE,-0.05405
YGL049C,-0.06832,1.17036,FALSE,0.06832
YPR041W,0.17235,0.67243,FALSE,-0.17235
YPR016C,0.12445,0.75084,FALSE,-0.12445
YDR322C-A,-0.15021,1.41321,FALSE,0.15021
YGR181W,-0.00145,1.00335,TRUE,0.00145
YJL143W,0.0796,0.83254,FALSE,-0.0796
YOR297C,0.04395,0.90375,FALSE,-0.04395
YDL217C,-0.01324,1.03095,FALSE,0.01324
YIL022W,0.1418,0.72143,FALSE,-0.1418
YJL054W,-0.01844,1.04337,FALSE,0.01844
YEL020W-A,0.00709,0.9838,FALSE,-0.00709
YBR067C,-0.03035,1.07237,FALSE,0.03035
YGL145W,-0.00573,1.01329,FALSE,0.00573
YER011W,0.18091,0.65931,FALSE,-0.18091
YOR010C,0.05547,0.88009,FALSE,-0.05547
